Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Mid,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,"Date On List"
GME,100.15,Put,40,2022-01-28,4,0.1,0.14,0.17,0.15,1813,1368,1.33,407.95%,-0.009077,2022-01-24
GME,100.15,Put,40,2022-02-18,25,0.93,0.97,1,0.95,846,397,2.13,226.33%,-0.032463,2022-01-24
GME,43.03,Put,40,2021-01-22,1,0.7,0.74,0.77,0.78,15642,7090,2.21,222.71%,N/A,2021-01-21
GME,100.15,Put,40,2022-02-04,11,0.25,0.41,0.57,0.45,553,207,2.67,293.74%,-0.019949,2022-01-24
GME,65.01,Put,40,2021-03-19,56,8,8.28,8.55,8.38,4987,1349,3.7,235.14%,N/A,2021-01-22
GME,90,Put,40,2021-02-05,3,2.82,2.84,2.85,2.81,8082,4004,2.02,668.73%,N/A,2021-02-02
GME,76.79,Put,40,2021-01-29,4,1.94,1.95,1.96,1.94,20401,10925,1.87,0.00%,N/A,2021-01-25
GME,39.36,Put,40,2021-04-16,87,13.6,13.77,13.95,13.75,724,167,4.34,180.76%,N/A,2021-01-19
GME,39.91,Put,40,2021-01-15,1,3.1,3.25,3.4,3.25,9559,4102,2.33,0.00%,N/A,2021-01-14
GME,46,Put,40,2021-02-26,4,1.5,1.54,1.58,1.55,5678,3068,1.85,213.77%,N/A,2021-02-22
GME,38.36,Put,40,2022-08-05,1,1.83,1.97,2.1,1.9,696,402,1.73,102.54%,-0.774139,2022-08-04
GME,147.98,Put,40,2021-02-12,17,4.7,4.88,5.05,4.65,1971,710,2.78,0.00%,N/A,2021-01-26
GME,40.59,Put,40,2021-02-26,7,2.75,2.88,3,2.7,5090,3068,1.66,142.25%,N/A,2021-02-19
GME,147.98,Put,40,2021-02-05,10,3.35,3.5,3.65,3.6,3298,2088,1.58,0.00%,N/A,2021-01-26
GME,35.5,Put,40,2021-01-22,7,7.5,8.15,8.8,7.6,1743,341,5.11,0.00%,N/A,2021-01-15
GME,40.02,Put,40,2022-08-05,0,0.03,0.07,0.1,0.15,1301,881,1.48,9.12%,-0.452729,2022-08-05
GME,43.45,Put,40,2022-10-21,74,7.3,7.57,7.85,7.5,902,525,1.72,124.55%,-0.332077,2022-08-08
GME,87.7,Put,40,2022-03-18,1,0.13,0.14,0.14,0.13,2067,1606,1.29,705.42%,-0.010429,2022-03-17
GME,35.84,Put,40,2022-08-12,10,5,5.23,5.45,5.01,791,272,2.91,95.77%,-0.729566,2022-08-02
GME,43.45,Put,40,2022-08-12,4,0.94,1,1.06,1,10199,3381,3.02,134.09%,-0.25422,2022-08-08
GME,53.5,Put,40,2021-02-12,8,6.65,6.68,6.7,6.65,4639,3209,1.45,378.10%,N/A,2021-02-04
GME,43.45,Put,40,2022-08-19,11,1.96,2.04,2.12,2.02,4183,1229,3.4,120.95%,-0.307853,2022-08-08
GME,53.5,Put,40,2021-02-05,1,1.85,1.91,1.97,1.93,14625,5461,2.68,568.45%,N/A,2021-02-04
GME,42.19,Put,40,2022-08-19,3,0.76,0.79,0.83,0.81,9552,3446,2.77,113.50%,-0.283937,2022-08-16
GME,42.19,Put,40,2022-08-26,10,2.07,2.23,2.39,2.21,888,511,1.74,118.00%,-0.354434,2022-08-16
GME,43.03,Put,40,2021-01-29,8,3.25,3.38,3.5,3.4,3148,1726,1.82,195.28%,N/A,2021-01-21
GME,40.37,Put,40.5,2022-08-12,3,1.81,1.91,2,1.96,510,382,1.34,129.86%,-0.486884,2022-08-09
GME,39.45,Put,40.5,2022-08-12,1,1.38,1.45,1.52,1.51,958,494,1.94,106.61%,-0.670784,2022-08-11
GME,40.52,Put,40.5,2022-08-19,2,1.44,1.53,1.62,1.42,988,468,2.11,128.98%,-0.478465,2022-08-17
GME,42.19,Put,40.5,2022-08-19,3,0.92,1,1.08,1.05,1141,260,4.39,118.50%,-0.331469,2022-08-16
GME,39.36,Put,41,2021-01-22,3,4.9,4.95,5,5,1949,141,13.82,285.15%,N/A,2021-01-19
GME,44.01,Put,41,2021-02-19,1,1.94,1.97,2,1.97,2309,1327,1.74,212.43%,N/A,2021-02-18
GME,43.03,Put,41,2021-01-22,1,0.85,0.98,1.11,1.04,5319,863,6.16,214.93%,N/A,2021-01-21
GME,40.59,Put,41,2021-02-19,0,0.15,0.39,0.63,0.39,4768,1872,2.55,46.28%,N/A,2021-02-19
GME,40.59,Put,41,2021-02-26,7,3.1,3.25,3.4,3.3,1562,705,2.22,137.36%,N/A,2021-02-19
GME,120.34,Put,41,2021-03-26,2,0.05,0.1,0.14,0.1,812,574,1.41,619.17%,N/A,2021-03-24
GME,44.97,Put,41,2021-03-19,24,4.85,5.15,5.45,5.27,592,270,2.19,162.28%,N/A,2021-02-23
GME,51.2,Put,41,2021-02-12,2,0.94,1,1.06,1,1043,732,1.42,318.72%,N/A,2021-02-10
GME,44.01,Put,41,2021-02-19,2,1.94,1.97,2,1.97,2309,1327,1.74,212.43%,N/A,2021-02-17
GME,53.5,Put,41,2021-02-05,1,1.93,2.04,2.15,2.04,2374,678,3.5,549.54%,N/A,2021-02-04
GME,65.01,Put,41,2021-01-29,7,2.1,2.16,2.21,2.29,1854,636,2.92,352.72%,N/A,2021-01-22
GME,50.31,Put,41,2021-02-12,3,2,2.14,2.28,2.18,1023,716,1.43,345.39%,N/A,2021-02-09
GME,43.03,Put,41,2021-01-29,8,3.65,3.85,4.05,3.9,616,338,1.82,196.38%,N/A,2021-01-21
GME,42.19,Put,41.25,2022-08-19,3,1.26,1.38,1.49,1.38,1885,233,8.09,120.32%,-0.396421,2022-08-16
GME,39.45,Put,41.25,2022-08-12,1,2.01,2.08,2.15,2.1,749,569,1.32,111.61%,-0.76852,2022-08-11
GME,40.74,Put,41.25,2022-08-12,0,0.3,0.9,1.49,0.7,810,471,1.72,46.52%,-0.691754,2022-08-12
GME,40.52,Put,41.25,2022-08-19,2,1.88,1.98,2.08,1.98,1901,860,2.21,131.85%,-0.552961,2022-08-17
GME,43.45,Put,41.25,2022-08-12,4,1.37,1.47,1.56,1.41,628,100,6.28,133.11%,-0.328447,2022-08-08
GME,91.71,Put,42,2021-02-26,2,0.6,2.25,3.9,0.55,2236,1412,1.58,886.59%,N/A,2021-02-24
GME,42.19,Put,42,2022-08-19,3,1.69,1.78,1.87,1.76,2917,495,5.89,122.04%,-0.461145,2022-08-16
GME,50.31,Put,42,2021-02-12,3,2.06,2.3,2.54,2.55,1036,573,1.81,348.75%,N/A,2021-02-09
GME,46,Put,42,2021-02-26,4,2.07,2.54,3,2.3,1439,535,2.69,217.48%,N/A,2021-02-22
GME,52.4,Put,42,2021-02-19,7,0.95,1.1,1.24,1.06,1048,426,2.46,172.03%,N/A,2021-02-12
GME,65.01,Put,42,2021-01-29,7,1.85,2.17,2.49,2.42,2091,588,3.56,346.30%,N/A,2021-01-22
GME,43.45,Put,42,2022-08-12,4,1.67,1.79,1.91,1.71,1334,129,10.34,132.89%,-0.376325,2022-08-08
GME,40.59,Put,42,2021-02-19,0,1.01,1.4,1.78,1.29,5042,2141,2.35,105.84%,N/A,2021-02-19
GME,39.36,Put,42,2021-01-22,3,5.5,5.75,6,5.65,1094,158,6.92,286.53%,N/A,2021-01-19
GME,40.59,Put,42,2021-02-26,7,3.75,3.88,4,3.9,1764,535,3.3,138.09%,N/A,2021-02-19
GME,51.2,Put,42,2021-02-12,2,1.12,1.15,1.18,1.16,2909,972,2.99,312.41%,N/A,2021-02-10
GME,44.01,Put,42,2021-02-19,2,2.51,2.59,2.67,2.62,2912,1758,1.66,219.46%,N/A,2021-02-17
GME,43.03,Put,42,2021-01-22,1,1.32,1.42,1.52,1.32,5407,329,16.43,201.61%,N/A,2021-01-21
GME,44.01,Put,42,2021-02-19,1,2.51,2.59,2.67,2.62,2912,1758,1.66,219.46%,N/A,2021-02-18
GME,43.03,Put,42,2021-01-29,8,4.3,4.43,4.55,4.4,920,130,7.08,196.08%,N/A,2021-01-21
GME,40.52,Put,42,2022-08-19,2,2.31,2.46,2.6,2.38,1323,816,1.62,125.68%,-0.632367,2022-08-17
GME,42.19,Put,42.5,2022-08-19,3,1.99,2.09,2.19,2.17,998,435,2.29,131.66%,-0.500145,2022-08-16
GME,52.4,Put,43,2021-02-19,7,0.89,1.23,1.56,1.14,843,527,1.6,164.12%,N/A,2021-02-12
GME,65.01,Put,43,2021-01-29,7,2,2.47,2.94,2.45,2642,330,8.01,334.47%,N/A,2021-01-22
GME,46,Put,43,2021-02-26,4,2.68,3.07,3.45,2.68,1247,347,3.59,215.92%,N/A,2021-02-22
GME,91.71,Put,43,2021-02-26,2,0.6,1.35,2.1,0.68,1775,1112,1.6,640.09%,N/A,2021-02-24
GME,42.19,Put,43,2022-08-19,3,2.32,2.41,2.5,2.4,2893,127,22.78,128.14%,-0.541549,2022-08-16
GME,40.59,Put,43,2021-02-19,0,1.74,2.85,3.95,3.99,1771,1304,1.36,150.11%,N/A,2021-02-19
GME,43.03,Put,43,2021-01-22,1,1.86,1.92,1.97,2,1445,196,7.37,224.58%,N/A,2021-01-21
GME,44.01,Put,43,2021-02-19,2,2.63,3.47,4.3,3.65,3438,1136,3.03,265.11%,N/A,2021-02-17
GME,50.31,Put,43,2021-02-12,3,2.3,2.56,2.82,2.72,1023,431,2.37,336.21%,N/A,2021-02-09
GME,53.5,Put,43,2021-02-05,1,2.08,2.39,2.69,2.58,585,383,1.53,543.49%,N/A,2021-02-04
GME,44.01,Put,43,2021-02-19,1,2.63,3.47,4.3,3.65,3438,1136,3.03,265.11%,N/A,2021-02-18
GME,40.59,Put,43,2021-02-26,7,4.15,4.68,5.2,4.5,596,347,1.72,136.66%,N/A,2021-02-19
GME,42.19,Put,43.75,2022-08-19,3,2.88,3.12,3.35,3.18,2009,394,5.1,149.52%,-0.578877,2022-08-16
GME,91.71,Put,44,2021-02-26,2,0.5,0.75,1,0.77,1506,978,1.54,639.98%,N/A,2021-02-24
GME,49.51,Put,44,2021-02-19,3,0.75,0.88,1.01,1.01,5383,655,8.22,177.34%,N/A,2021-02-16
GME,65.01,Put,44,2021-01-29,7,2.51,2.76,3,2.85,3116,185,16.84,341.27%,N/A,2021-01-22
GME,43.03,Put,44,2021-01-22,1,2.3,2.95,3.6,2.48,1054,353,2.99,215.62%,N/A,2021-01-21
GME,46,Put,44,2021-02-26,4,3.2,3.48,3.75,3.35,1822,352,5.18,228.11%,N/A,2021-02-22
GME,53.5,Put,44,2021-02-05,1,2.35,2.64,2.93,2.35,708,395,1.79,487.43%,N/A,2021-02-04
GME,51.2,Put,44,2021-02-12,2,1.5,1.61,1.72,1.56,1823,577,3.16,301.39%,N/A,2021-02-10
GME,50.31,Put,44,2021-02-12,3,2.57,2.86,3.15,3.05,660,322,2.05,333.43%,N/A,2021-02-09
GME,118.18,Put,44.5,2021-03-05,3,0.24,0.28,0.32,0.29,540,314,1.72,537.48%,N/A,2021-03-02
GME,147.98,Put,45,2021-03-19,52,11.4,11.8,12.2,11.8,1681,1138,1.48,385.69%,N/A,2021-01-26
GME,91.71,Put,45,2021-02-26,2,0.9,3.9,6.9,0.9,6588,2100,3.14,645.20%,N/A,2021-02-24
GME,95.66,Put,45,2022-10-21,154,6.05,6.38,6.7,6.21,513,380,1.35,138.21%,-0.098698,2022-05-20
GME,65.01,Put,45,2021-02-19,28,7.9,8.45,9,8.16,5405,339,15.94,277.41%,N/A,2021-01-22
GME,53.5,Put,45,2021-02-12,8,9,9.1,9.2,9.05,1322,752,1.76,375.41%,N/A,2021-02-04
GME,65.01,Put,45,2021-02-05,14,5.5,6.23,6.95,6.45,1866,111,16.81,342.67%,N/A,2021-01-22
GME,20.8,Put,45,2023-06-16,181,25.8,26.18,26.55,27,1450,504,2.88,123.64%,-0.681167,2022-12-16
GME,147.98,Put,45,2021-02-05,10,4.4,4.55,4.7,4.65,1000,734,1.36,0.00%,N/A,2021-01-26
GME,46,Put,45,2021-02-26,4,3.75,3.93,4.1,3.9,2901,1116,2.6,231.19%,N/A,2021-02-22
GME,76.79,Put,45,2021-01-29,4,3.1,3.33,3.55,3.2,4330,2481,1.75,0.00%,N/A,2021-01-25
GME,53.5,Put,45,2021-02-05,1,3.15,3.28,3.4,3.3,4791,1861,2.57,546.38%,N/A,2021-02-04
GME,90,Put,45,2021-02-05,3,4,4.1,4.2,4.15,2064,1144,1.8,673.17%,N/A,2021-02-02
GME,43.45,Put,45,2022-08-12,4,3.45,3.53,3.6,3.56,2542,167,15.22,147.50%,-0.559047,2022-08-08
GME,194.49,Put,45,2021-03-26,4,0.17,0.18,0.18,0.18,2531,1331,1.9,596.11%,N/A,2021-03-22
GME,42.19,Put,45,2022-08-19,3,3.8,3.95,4.1,4,1491,1093,1.36,148.34%,-0.65957,2022-08-16
GME,91.48,Put,45,2022-06-17,30,1.33,1.54,1.75,1.55,743,210,3.54,190.22%,-0.05778,2022-05-18
GME,50.31,Put,45,2021-02-12,3,3,3.23,3.45,3.25,5771,2298,2.51,320.86%,N/A,2021-02-09
GME,108.73,Put,45,2021-03-05,8,2.5,2.63,2.75,2.8,1385,912,1.52,489.48%,N/A,2021-02-25
GME,42.19,Put,45,2022-09-16,31,7.6,7.83,8.05,7.84,1902,170,11.19,126.73%,-0.49447,2022-08-16
GME,65.01,Put,45,2021-03-19,56,10.4,10.83,11.25,10.8,1245,227,5.48,234.21%,N/A,2021-01-22
GME,166.82,Put,45,2021-08-20,36,0.37,0.44,0.5,0.43,720,168,4.29,206.21%,-0.009464,2021-07-15
GME,32.43,Put,45,2022-07-29,3,12.3,12.78,13.25,13.04,1501,932,1.61,284.32%,-0.873287,2022-07-26
GME,91.71,Put,46,2021-02-26,2,0.67,1.96,3.25,0.92,2854,1200,2.38,631.25%,N/A,2021-02-24
GME,50.31,Put,46,2021-02-12,3,3.45,3.65,3.85,3.78,1982,439,4.51,327.53%,N/A,2021-02-09
GME,44.01,Put,46,2021-02-19,2,5.65,5.93,6.2,5.85,2202,1464,1.5,251.73%,N/A,2021-02-17
GME,53.5,Put,46,2021-02-05,1,3.4,3.53,3.65,3.44,908,298,3.05,524.56%,N/A,2021-02-04
GME,51.2,Put,46,2021-02-12,2,2.01,2.17,2.32,2.24,1061,752,1.41,304.51%,N/A,2021-02-10
GME,46,Put,46,2021-02-26,4,4.2,4.43,4.65,4.55,2788,490,5.69,237.47%,N/A,2021-02-22
GME,44.01,Put,46,2021-02-19,1,5.65,5.93,6.2,5.85,2202,1464,1.5,251.73%,N/A,2021-02-18
GME,50.31,Put,47,2021-02-12,3,3.8,4.05,4.3,3.95,2258,413,5.47,310.80%,N/A,2021-02-09
GME,53.5,Put,47,2021-02-05,1,3.7,3.88,4.05,3.85,1234,867,1.42,525.64%,N/A,2021-02-04
GME,91.71,Put,47,2021-02-26,2,0.8,1.2,1.6,1.35,1332,635,2.1,675.28%,N/A,2021-02-24
GME,51.2,Put,47,2021-02-12,2,2.44,2.52,2.6,2.51,2138,977,2.19,296.55%,N/A,2021-02-10
GME,44.01,Put,47,2021-02-19,1,5.95,6.45,6.95,6.64,1713,1242,1.38,237.37%,N/A,2021-02-18
GME,44.01,Put,47,2021-02-19,2,5.95,6.45,6.95,6.64,1713,1242,1.38,237.37%,N/A,2021-02-17
GME,90,Put,47,2021-02-05,3,4.5,4.75,5,4.55,803,245,3.28,662.82%,N/A,2021-02-02
GME,60,Put,48,2021-02-12,4,2.62,2.94,3.25,2.85,602,356,1.69,328.71%,N/A,2021-02-08
GME,65.01,Put,48,2021-02-19,28,9.25,9.75,10.25,9.92,2950,1053,2.8,283.57%,N/A,2021-01-22
GME,51.2,Put,48,2021-02-12,2,2.7,2.9,3.1,3.02,3385,1500,2.26,303.86%,N/A,2021-02-10
GME,53.5,Put,48,2021-02-05,1,4,4.38,4.75,4.25,1496,316,4.73,523.70%,N/A,2021-02-04
GME,50.31,Put,48,2021-02-12,3,4.25,4.53,4.8,4.5,3074,693,4.44,315.14%,N/A,2021-02-09
GME,91.71,Put,48,2021-02-26,2,0.8,2.53,4.25,1.54,3141,639,4.92,680.95%,N/A,2021-02-24
GME,53.5,Put,49,2021-02-05,1,4.5,4.7,4.9,4.5,849,487,1.74,507.59%,N/A,2021-02-04
GME,222.97,Put,49,2021-07-16,30,0.28,0.39,0.5,0.27,1000,211,4.74,245.36%,-0.006112,2021-06-16
GME,50.31,Put,49,2021-02-12,3,4.9,5.1,5.3,5.2,2853,640,4.46,326.14%,N/A,2021-02-09
GME,51.2,Put,49,2021-02-12,2,2.93,3.22,3.5,3.31,1549,1227,1.26,292.85%,N/A,2021-02-10
GME,51.1,Put,49,2021-02-12,1,1.62,1.71,1.8,1.73,1864,1186,1.57,253.66%,N/A,2021-02-11
GME,101.74,Put,49,2021-03-05,7,2,2.45,2.9,2.71,1304,464,2.81,459.58%,N/A,2021-02-26
GME,91.71,Put,49,2021-02-26,2,1.52,3.26,5,1.76,1339,549,2.44,688.15%,N/A,2021-02-24
GME,50.31,Put,49,2021-03-19,38,11,14.5,18,15.47,1069,241,4.44,260.52%,N/A,2021-02-09
GME,51.2,Put,49,2021-02-19,9,6.85,6.98,7.1,6.7,737,529,1.39,248.92%,N/A,2021-02-10
GME,49.51,Put,49,2021-02-19,3,2.38,2.67,2.95,2.88,1934,1024,1.89,175.81%,N/A,2021-02-16
GME,108.73,Put,50,2021-03-26,29,9.05,9.75,10.45,10.5,823,294,2.8,376.13%,N/A,2021-02-25
GME,108.73,Put,50,2021-03-05,8,3.9,3.95,4,3.9,5384,2832,1.9,497.57%,N/A,2021-02-25
GME,181.75,Put,50,2021-04-01,9,1.14,1.15,1.15,1.15,2316,1647,1.41,475.29%,N/A,2021-03-23
GME,147.98,Put,50,2021-01-29,3,1.41,1.42,1.43,1.44,18071,7676,2.35,0.00%,N/A,2021-01-26
GME,202.83,Put,50,2021-07-23,21,0.17,0.23,0.29,0.18,526,119,4.42,247.88%,-0.003997,2021-07-02
GME,106.36,Put,50,2022-02-18,28,1.05,1.11,1.16,1.15,1380,506,2.73,185.49%,-0.04215,2022-01-21
GME,108.73,Put,50,2021-02-26,1,0.51,0.54,0.56,0.55,8415,3962,2.12,857.18%,N/A,2021-02-25
GME,40.37,Put,50,2022-08-12,3,9.5,9.95,10.4,10.72,910,668,1.36,180.20%,-0.890293,2022-08-09
GME,141,Put,50,2022-05-20,58,0.6,0.92,1.23,1.03,1488,382,3.9,157.00%,-0.024448,2022-03-23
GME,98.39,Put,50,2022-06-03,21,0.87,1.11,1.34,0.97,783,170,4.61,190.87%,-0.043862,2022-05-13
GME,65.01,Put,50,2021-02-19,28,10.6,10.8,11,11,7542,1321,5.71,284.59%,N/A,2021-01-22
GME,51.2,Put,50,2021-02-12,2,3.85,3.88,3.9,3.9,18697,9607,1.95,300.24%,N/A,2021-02-10
GME,43.45,Put,50,2022-08-12,4,7.55,7.7,7.85,7.7,522,388,1.35,179.99%,-0.742254,2022-08-08
GME,65.01,Put,50,2021-02-05,14,8,8.15,8.3,8.22,5155,121,42.6,330.78%,N/A,2021-01-22
GME,166.53,Put,50,2021-05-21,37,1.1,1.22,1.34,1.15,8096,5793,1.4,223.16%,-0.020246,2021-04-14
GME,300,Put,50,2021-06-18,10,0.13,0.15,0.17,0.14,1147,538,2.13,424.31%,-0.001855,2021-06-08
GME,98.39,Put,50,2022-05-20,7,0.24,0.26,0.28,0.26,6083,3478,1.75,255.14%,-0.0182,2022-05-13
GME,181.75,Put,50,2021-05-21,59,5.6,6.3,7,5.71,2669,105,25.42,274.98%,N/A,2021-03-23
GME,147.98,Put,50,2021-03-19,52,14,14.13,14.25,13.85,6236,3784,1.65,381.21%,N/A,2021-01-26
GME,53.5,Put,50,2021-02-05,1,5.05,5.07,5.1,5.05,23387,13225,1.77,514.23%,N/A,2021-02-04
GME,100.15,Put,50,2022-02-18,25,1.47,1.58,1.69,1.6,692,506,1.37,201.55%,-0.056954,2022-01-24
GME,76.79,Put,50,2021-04-16,81,18.5,18.88,19.25,18.95,1128,611,1.85,279.81%,N/A,2021-01-25
GME,76.79,Put,50,2021-02-19,25,12.1,12.3,12.5,12.3,7468,4142,1.8,371.80%,N/A,2021-01-25
GME,108.93,Put,50,2022-02-11,11,0.16,0.21,0.25,0.2,3013,134,22.49,217.94%,-0.012313,2022-01-31
GME,347.51,Put,50,2022-01-21,359,27.7,28.1,28.5,27.7,1072,496,2.16,260.95%,N/A,2021-01-27
GME,147.98,Put,50,2021-07-16,171,19.5,20.43,21.35,20,3339,609,5.48,256.97%,N/A,2021-01-26
GME,53.5,Put,50,2021-02-12,8,11.6,11.65,11.7,11.6,5562,2338,2.38,368.00%,N/A,2021-02-04
GME,90,Put,50,2021-02-12,10,10,10.25,10.5,10.39,2220,1559,1.42,492.02%,N/A,2021-02-02
GME,43.03,Put,50,2021-01-22,1,6.8,7.55,8.3,7.4,979,316,3.1,260.37%,N/A,2021-01-21
GME,65.01,Put,50,2021-03-19,56,13.3,13.58,13.85,13.5,4466,1850,2.41,233.96%,N/A,2021-01-22
GME,76.79,Put,50,2021-02-12,18,10.5,11.18,11.85,11.23,798,237,3.37,413.81%,N/A,2021-01-25
GME,76.79,Put,50,2021-01-29,4,4.55,4.65,4.75,4.55,15407,4716,3.27,0.00%,N/A,2021-01-25
GME,202.83,Put,50,2021-07-23,21,0.17,0.23,0.29,0.18,526,119,4.42,247.88%,-0.003997,2021-07-05
GME,91.71,Put,50,2021-02-26,2,1.71,8.36,15,1.9,4599,2511,1.83,685.04%,N/A,2021-02-24
GME,90,Put,50,2023-01-20,717,28.5,30.8,33.1,30.6,924,543,1.7,130.74%,N/A,2021-02-02
GME,108.73,Put,50,2021-03-12,15,6.1,6.88,7.65,6.65,1923,390,4.93,442.48%,N/A,2021-02-25
GME,51.2,Put,51,2021-02-12,2,3.9,4.2,4.5,4.36,1670,979,1.71,296.28%,N/A,2021-02-10
GME,91.71,Put,51,2021-02-26,2,0.22,1.24,2.25,2.09,1084,300,3.61,686.24%,N/A,2021-02-24
GME,50.31,Put,51,2021-02-12,3,5.45,5.98,6.5,6.2,1354,492,2.75,320.60%,N/A,2021-02-09
GME,53.5,Put,51,2021-02-05,1,5.4,5.45,5.5,5.5,862,344,2.51,510.84%,N/A,2021-02-04
GME,51.2,Put,52,2021-02-12,2,4.9,5.15,5.4,4.9,2770,856,3.24,295.36%,N/A,2021-02-10
GME,50.31,Put,52,2021-02-12,3,6,6.6,7.2,6.9,932,504,1.85,326.70%,N/A,2021-02-09
GME,108.73,Put,52,2021-02-26,1,0.6,0.65,0.7,0.66,760,407,1.87,848.60%,N/A,2021-02-25
GME,91.71,Put,52,2021-02-26,2,0.01,1.73,3.45,2.4,553,254,2.18,697.58%,N/A,2021-02-24
GME,52.4,Put,52,2021-02-12,0,0.02,0.08,0.14,0.13,2259,975,2.32,26.50%,N/A,2021-02-12
GME,53.5,Put,52,2021-02-05,1,5.75,5.93,6.1,5.95,1421,251,5.66,505.72%,N/A,2021-02-04
GME,53.5,Put,53,2021-02-05,1,6.35,6.45,6.55,6.5,800,243,3.29,506.50%,N/A,2021-02-04
GME,101.74,Put,53,2021-03-05,7,2.75,3.33,3.9,3.2,657,221,2.97,441.87%,N/A,2021-02-26
GME,52.4,Put,53,2021-02-12,0,0.38,0.72,1.05,0.75,2452,1011,2.43,34.46%,N/A,2021-02-12
GME,50.31,Put,53,2021-02-12,3,6.65,7.25,7.85,7.75,748,403,1.86,339.64%,N/A,2021-02-09
GME,51.2,Put,53,2021-02-12,2,5,5.45,5.9,5.63,2009,484,4.15,304.74%,N/A,2021-02-10
GME,50.31,Put,54,2021-02-12,3,7.65,8.13,8.6,8.4,748,570,1.31,340.31%,N/A,2021-02-09
GME,53.5,Put,54,2021-02-05,1,6.9,7,7.1,7,1202,309,3.89,501.75%,N/A,2021-02-04
GME,51.2,Put,54,2021-02-12,2,5.6,6.15,6.7,6.35,1188,696,1.71,311.36%,N/A,2021-02-10
GME,165,Put,55,2022-05-20,49,0.48,0.73,0.97,0.55,820,280,2.93,155.95%,-0.01361,2022-04-01
GME,53.5,Put,55,2021-02-12,8,14.55,14.63,14.7,14.65,1570,740,2.12,367.10%,N/A,2021-02-04
GME,53.5,Put,55,2021-02-05,1,7.4,7.55,7.7,7.4,7131,1413,5.05,487.92%,N/A,2021-02-04
GME,108.73,Put,55,2021-03-05,8,5.05,5.28,5.5,6.9,570,442,1.29,498.91%,N/A,2021-02-25
GME,51.2,Put,55,2021-02-12,2,6.25,6.73,7.2,6.75,3486,1821,1.91,294.46%,N/A,2021-02-10
GME,108.73,Put,55,2021-02-26,1,0.74,0.82,0.9,0.8,1068,814,1.31,824.27%,N/A,2021-02-25
GME,65.01,Put,55,2021-02-19,28,12.55,13.28,14,13.7,2975,199,14.95,283.97%,N/A,2021-01-22
GME,91.71,Put,55,2021-02-26,2,2,3.2,4.4,3.3,939,465,2.02,717.59%,N/A,2021-02-24
GME,78.11,Put,55,2022-03-18,4,0.58,0.6,0.61,0.61,1044,161,6.48,240.42%,-0.064295,2022-03-14
GME,220.39,Put,55,2021-06-18,8,0.19,0.22,0.24,0.21,611,300,2.04,401.79%,-0.004261,2021-06-10
GME,181.3,Put,55,2021-04-09,11,0.12,0.36,0.6,0.38,545,251,2.17,330.43%,N/A,2021-03-29
GME,53.5,Put,56,2021-02-05,1,7.8,8,8.2,8.2,1958,292,6.71,502.24%,N/A,2021-02-04
GME,51.2,Put,56,2021-02-12,2,7.7,7.85,8,7.2,1356,329,4.12,278.20%,N/A,2021-02-10
GME,63.77,Put,57,2021-02-05,0,0.02,0.11,0.2,0.1,1374,695,1.98,135.53%,N/A,2021-02-05
GME,65.01,Put,57,2021-01-29,7,6.65,7.43,8.2,7.5,2478,112,22.13,331.37%,N/A,2021-01-22
GME,51.2,Put,57,2021-02-12,2,7.75,8.35,8.95,7.7,847,417,2.03,262.25%,N/A,2021-02-10
GME,53.5,Put,57,2021-02-05,1,8.5,8.65,8.8,8.7,1478,311,4.75,492.60%,N/A,2021-02-04
GME,51.2,Put,58,2021-02-12,2,8.45,9.1,9.75,9,977,638,1.53,302.87%,N/A,2021-02-10
GME,60,Put,58,2021-02-12,4,6.45,6.83,7.2,6.8,1097,393,2.79,316.62%,N/A,2021-02-08
GME,63.77,Put,58,2021-02-05,0,0.1,0.14,0.17,0.1,1234,700,1.76,118.53%,N/A,2021-02-05
GME,53.5,Put,58,2021-02-05,1,8.8,9.1,9.4,8.8,2500,373,6.7,451.33%,N/A,2021-02-04
GME,63.77,Put,59,2021-02-05,0,0.05,0.51,0.97,0.1,1432,861,1.66,101.42%,N/A,2021-02-05
GME,60,Put,59,2021-02-12,4,7,7.5,8,7.36,1168,373,3.13,317.63%,N/A,2021-02-08
GME,53.5,Put,59,2021-02-05,1,9.6,9.88,10.15,10,2340,392,5.97,490.97%,N/A,2021-02-04
GME,102.34,Put,60,2022-07-15,157,8.2,9.15,10.1,8.7,1610,794,2.03,119.66%,-0.141665,2022-02-07
GME,120.34,Put,60,2021-04-09,16,3.55,3.88,4.2,3.56,765,559,1.37,301.91%,N/A,2021-03-24
GME,76.79,Put,60,2021-03-19,53,21.9,22.45,23,22.85,3528,2026,1.74,313.52%,N/A,2021-01-25
GME,65.01,Put,60,2021-07-16,175,25,26.5,28,27.35,1164,401,2.9,186.71%,N/A,2021-01-22
GME,60,Put,60,2021-02-12,4,7.85,7.93,8,7.92,6402,2879,2.22,317.80%,N/A,2021-02-08
GME,63.77,Put,60,2021-02-05,0,0.1,0.1,0.1,0.1,11324,6569,1.72,84.08%,N/A,2021-02-05
GME,81.33,Put,60,2022-05-13,2,0.54,0.57,0.6,0.6,1250,689,1.81,299.33%,-0.06895,2022-05-11
